"Activity_Name" "Subject_No" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyAccelerometer.mean...X" "FrequencyBodyAccelerometer.mean...Y" "FrequencyBodyAccelerometer.mean...Z" "FrequencyBodyAccelerometer.std...X" "FrequencyBodyAccelerometer.std...Y" "FrequencyBodyAccelerometer.std...Z" "FrequencyBodyAccelerometer.meanFreq...X" "FrequencyBodyAccelerometer.meanFreq...Y" "FrequencyBodyAccelerometer.meanFreq...Z" "FrequencyBodyAccelerometerJerk.mean...X" "FrequencyBodyAccelerometerJerk.mean...Y" "FrequencyBodyAccelerometerJerk.mean...Z" "FrequencyBodyAccelerometerJerk.std...X" "FrequencyBodyAccelerometerJerk.std...Y" "FrequencyBodyAccelerometerJerk.std...Z" "FrequencyBodyAccelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscope.mean...X" "FrequencyBodyGyroscope.mean...Y" "FrequencyBodyGyroscope.mean...Z" "FrequencyBodyGyroscope.std...X" "FrequencyBodyGyroscope.std...Y" "FrequencyBodyGyroscope.std...Z" "FrequencyBodyGyroscope.meanFreq...X" "FrequencyBodyGyroscope.meanFreq...Y" "FrequencyBodyGyroscope.meanFreq...Z" "FrequencyBodyAccelerometerMagnitude.mean.." "FrequencyBodyAccelerometerMagnitude.std.." "FrequencyBodyAccelerometerMagnitude.meanFreq.." "FrequencyBodyAccelerometerJerkMagnitude.mean.." "FrequencyBodyAccelerometerJerkMagnitude.std.." "FrequencyBodyAccelerometerJerkMagnitude.meanFreq.." "FrequencyBodyGyroscopeMagnitude.mean.." "FrequencyBodyGyroscopeMagnitude.std.." "FrequencyBodyGyroscopeMagnitude.meanFreq.." "FrequencyBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyGyroscopeJerkMagnitude.meanFreq.." "Angle.TimeBodyAccelerometerMean.Gravity." "Angle.TimeBodyAccelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopeMean.GravityMean." "Angle.TimeBodyGyroscopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean."
"STANDING" 25 0.272009824459459 -0.0167796622455405 -0.106665938256757 -0.593076152135135 -0.515808730033784 -0.666698588378378 0.650967977837838 0.0581595972594595 0.109243984163649 -0.976119425405405 -0.962022538378378 -0.944063458648649 0.0948064868378378 -0.0147719864135135 -0.017619065727973 -0.583213215159459 -0.59682799027027 -0.794482137567568 -0.0545121706243243 -0.0496243836043243 0.106429704162162 -0.697716699459459 -0.729186934594595 -0.685809157872703 -0.0772244706202703 -0.0477106103648649 -0.0446077929986487 -0.721090175905405 -0.821788948243243 -0.735694778864865 -0.55870211477027 -0.579538390918919 -0.55870211477027 -0.579538390918919 -0.635102276340541 -0.577154464432432 -0.62373126512973 -0.691225453810811 -0.783407584324324 -0.787402484027027 -0.594598929675676 -0.531102347837838 -0.706806459459459 -0.594323956527027 -0.539273310597297 -0.672171835864865 -0.159105274086486 0.0247560789054054 0.0438061399391892 -0.609181248245946 -0.613129180689189 -0.771624183986486 -0.594880140824324 -0.607489239851351 -0.816204874864865 -0.0542272821824324 -0.228923467108243 -0.138097775182432 -0.63301633072973 -0.7461110195 -0.658785125405405 -0.719633803756757 -0.725237924459459 -0.727218566687838 -0.118727624290541 -0.270488849262162 -0.0092265413054054 -0.563981897013514 -0.655435435972973 0.128294688631081 -0.583163535891892 -0.573251968702703 0.0880894721156757 -0.723222451594595 -0.724115330743243 -0.0786045820783784 -0.792002326756757 -0.797294282378378 0.109122045054054 0.0203684122189189 -0.0318237678608108 0.0537359753108108 0.00719416416756757 -0.514142362162162 0.00077939560810811 -0.0684023492486486
"WALKING" 25 0.279220722554054 -0.0222280316839189 -0.116289007267568 -0.486871110081081 -0.305702860190541 -0.549608295891892 0.81450663972973 -0.0990068673202703 -0.0179374634594595 -0.954524421756757 -0.954204876351351 -0.926072549054054 0.0534089556247297 -0.000775988163513514 0.00465576411283784 -0.479298793218919 -0.395461096354054 -0.724563255675676 -0.0281344344459459 -0.0681631440963514 0.0711366073783784 -0.634679913 -0.60060998392027 -0.605034827162162 -0.0821562949108108 -0.0402460532006757 -0.0500729611472973 -0.576116031662162 -0.705374052432432 -0.631726563878378 -0.418446156108108 -0.456097360148649 -0.418446156108108 -0.456097360148649 -0.510362982432432 -0.449982836459459 -0.514124455567568 -0.547320726 -0.659282605405405 -0.681319135135135 -0.473842508797297 -0.332178836755405 -0.60831698527027 -0.494623405006757 -0.336279450164865 -0.55486455972973 -0.254474733540541 0.0749420244567568 -0.0185181138824324 -0.499861741378378 -0.442360342578243 -0.699987087837838 -0.505777520274324 -0.385952335075811 -0.747890490945946 -0.107496480081081 -0.259611954444595 -0.157062417221622 -0.554149111135135 -0.616424047054054 -0.542535663267568 -0.661765507554054 -0.595353930008108 -0.66518374972973 -0.0284142156081081 -0.0939829038716216 0.00400195567297297 -0.427390388445946 -0.559002985095946 0.0963858866243243 -0.433601197775676 -0.47751218205 0.126033421422973 -0.584714454594595 -0.602485978216216 0.0271941227627189 -0.685363489459459 -0.698892384054054 0.0676023741035135 -0.0214434954054054 -0.00635745147297297 -0.0178560117716216 -0.0987533955459459 -0.643789765135135 0.131509127162162 0.0333088523824324
"WALKING_DOWNSTAIRS" 25 0.27113281362069 -0.0165905230294828 -0.101346765324138 -0.742631102637931 -0.7374726955 -0.756214480344828 0.536650952155172 0.151667345517241 0.255778514465517 -0.971561646724138 -0.971772736551724 -0.954329395517241 0.0684100021275862 0.0258963799594828 0.00335033119586207 -0.783324597206897 -0.785785196172293 -0.858980527931035 -0.0518591183431034 -0.0521979082068965 0.0879271743034483 -0.846381052068966 -0.837498913103448 -0.828320909612414 -0.0968017268568965 -0.0449574144637931 -0.0318858913275862 -0.868776007068966 -0.876736725862069 -0.886491219482759 -0.718832656334483 -0.749205960862069 -0.718832656334483 -0.749205960862069 -0.795256367475862 -0.784753516660345 -0.774678650761207 -0.819078202068966 -0.873364696034483 -0.884439898793103 -0.775315483113793 -0.749907912137931 -0.800242657534483 -0.731280420258621 -0.747510577327586 -0.751924059948276 -0.251330754436207 -0.018368793935931 -0.0209752178517241 -0.80529390025 -0.802292703741379 -0.853486796896552 -0.780400160672414 -0.782524080743103 -0.863213053448276 0.044302091012069 -0.151912554882759 -0.0897240759448276 -0.82791025187931 -0.841916825 -0.830993607586207 -0.853452644137931 -0.836847394137931 -0.843780958258621 -0.1386434935 -0.205811947413793 -0.071919955 -0.759029730431034 -0.782829290862069 0.00967880792027586 -0.788636194474138 -0.781209228536207 0.258465732344828 -0.836649736896552 -0.839875971034483 -0.0977939566293103 -0.884852419655172 -0.892448048793103 0.193299491827586 0.0216955846637931 -0.00457551704137931 0.0353672268965517 -0.0703309858275862 -0.312959262603448 -0.035372609962069 -0.182836780465517
"WALKING_UPSTAIRS" 25 0.275321482615385 -0.0168257937430769 -0.112441175015385 -0.596983325969231 -0.3814895104 -0.645203973646154 0.648112716492308 0.154574903676923 -0.0466403924307692 -0.973396333384615 -0.964053463076923 -0.952282137230769 0.0565603134461538 0.0228357891846154 0.00952402052623077 -0.596745458984615 -0.473086231030769 -0.773396707264615 -0.0584529043796923 -0.0563210213815385 0.0644594656246154 -0.664986254307692 -0.607210866630769 -0.676774975215385 -0.0930038582723077 -0.0504220358615385 -0.0389481387153846 -0.675174698676923 -0.760390586712308 -0.755572444076923 -0.518214329389231 -0.566219990646154 -0.518214329389231 -0.566219990646154 -0.585852318323077 -0.578744426784615 -0.547660676830769 -0.621941691330769 -0.725114483553846 -0.770855537584615 -0.588960163 -0.391470871861538 -0.683521732723077 -0.601424375015385 -0.416025278292308 -0.653982484221538 -0.186093594172308 0.0849868774134769 0.033163968082 -0.610318484784615 -0.495572772621538 -0.751497874392308 -0.6190350552 -0.484835941184 -0.794029249 -0.0599293057905077 -0.197414640415385 -0.0990765563246154 -0.619315875876923 -0.663007722815385 -0.657245055061539 -0.681333829630769 -0.584080897953846 -0.714645766030769 -0.182694532903077 -0.220916715246154 -0.0838912785769231 -0.534037118220769 -0.654931164830769 0.0950117319191231 -0.560848960107692 -0.606166088753846 0.164858236449231 -0.660396502670769 -0.662657741384615 -0.100011681232308 -0.768716815369231 -0.790017872615385 0.0856367158923077 0.0323342324153846 0.0231892295246154 -0.0350886212461538 -0.0520540292615385 -0.459033718307692 -0.0681338873846154 0.0578300212923077
"LAYING" 26 0.277290368947368 -0.0165101224653947 -0.111200975578947 -0.514603510210526 -0.324243901723684 -0.515672292505263 0.627473285789474 -0.0219621224342105 0.113770725465789 -0.964376387894737 -0.958835069736842 -0.942276588815789 0.0728901915600658 0.0136051000826316 -0.0225390371139474 -0.491832942197368 -0.410463534515789 -0.647567778684211 -0.0642622777473684 -0.0744586448628947 0.108782055133553 -0.623585904828947 -0.564462200368421 -0.568058989263158 -0.115593434469737 -0.0349576691855263 -0.0482968496552632 -0.592151409973684 -0.674864361184211 -0.611797272953947 -0.425225545368421 -0.498368044697368 -0.425225545368421 -0.498368044697368 -0.489463008092105 -0.459581477603553 -0.482286036934211 -0.545498985390789 -0.638654839342105 -0.65951521006579 -0.514385851789474 -0.34924892890921 -0.549919082907895 -0.515824911710526 -0.354746434197368 -0.53849761639079 -0.26309568525 0.0424731932644737 0.0967916704894737 -0.52002851875 -0.456247690404079 -0.622430110092105 -0.508359847988158 -0.400702155523684 -0.671601859078947 -0.0894757471 -0.283907247146053 -0.124095685113158 -0.541880278509211 -0.579040213684211 -0.524484940302632 -0.651161170710526 -0.563207629263158 -0.625156808552632 -0.0863937528986842 -0.100347350459211 0.0263304007513158 -0.472212664631579 -0.592722939657895 0.0943335051276316 -0.465600148381579 -0.456572847684868 0.158428019881579 -0.578012363407895 -0.604933727236842 0.0715288466960526 -0.663809981947368 -0.678787036328947 0.164328646562237 0.029210477025 0.00945716165565789 0.106999244816842 0.0107185208013158 -0.457147610263158 0.0803425556447368 -0.0743232296369737
"SITTING" 26 0.277549560641026 -0.0158312818775513 -0.105552168760256 -0.610790467102564 -0.567527297538462 -0.636237485512821 0.705546488461538 0.00183378958974359 0.171651608492308 -0.958849508076923 -0.957896623461538 -0.931051900128205 0.0900956218333333 0.00871210567692308 -0.0154201998142692 -0.701828531080769 -0.680395472435897 -0.794683232435897 -0.00331591798846154 -0.0940470222346154 0.0956041495388461 -0.728207708846154 -0.748075402692308 -0.698495559102564 -0.104639663027949 -0.0362252985702564 -0.063378134151282 -0.741904914064103 -0.849121971410256 -0.779122136923077 -0.567408929846154 -0.609530239589744 -0.567408929846154 -0.609530239589744 -0.708687313602564 -0.699468011858974 -0.639923347974359 -0.702134494529487 -0.807622184102564 -0.830550564487179 -0.650868249519231 -0.606433846230769 -0.69958041525641 -0.596686056294872 -0.576435199820513 -0.634512220294872 -0.276141698884615 -0.048062509424359 -0.0115132726089744 -0.720780476589744 -0.703151468628205 -0.783099461666667 -0.708749065212821 -0.677141732346154 -0.804729700128205 -0.0843909951371795 -0.283750350282051 -0.208340892152821 -0.686058700141026 -0.777885636153846 -0.695415045897436 -0.743105026923077 -0.736681668205128 -0.72859633051282 -0.163713052101282 -0.160069110768205 -0.0595784137613462 -0.632417060653846 -0.658455334384615 -0.0319946830384615 -0.704475368948718 -0.696411091134615 0.151101775028205 -0.744955985384615 -0.726744639782051 -0.143803145844103 -0.832366627564103 -0.840482494358974 0.119095823707692 0.0700939772679487 0.00401815038846154 -0.0722074781282051 0.0199153212732051 -0.563463250897436 0.0743569047717949 -0.11138857795359
"STANDING" 26 0.271894682027027 -0.0167079588932432 -0.100021642135135 -0.745509939518919 -0.702938018702703 -0.795449039864865 0.572577516486486 0.0857198423513514 0.275816092059459 -0.97650593027027 -0.965519311486487 -0.9463815575 0.0828006628378378 0.014151738317027 0.00060768751 -0.753281412324324 -0.717201190863514 -0.872937076081081 -0.044987750682027 -0.058120434522973 0.101405013054054 -0.816292378108108 -0.860491207432432 -0.799622648527027 -0.116184726391892 -0.0461995657689189 -0.0620736361702703 -0.794166607432432 -0.902772878513514 -0.801109320810811 -0.717313583297297 -0.738218542202703 -0.717313583297297 -0.738218542202703 -0.769571234054054 -0.744159857675676 -0.766176767932432 -0.795712835 -0.857334202567568 -0.858883741621622 -0.749220882243243 -0.696010998189189 -0.816393661486487 -0.745530047527027 -0.72624177622973 -0.800552567567568 -0.115535890981081 0.0681481608027027 0.123907991382432 -0.759605148459459 -0.729209421743243 -0.858603965945946 -0.769224330432432 -0.723514846331081 -0.886219124054054 0.0491220576455405 -0.141369476997027 -0.00311600848108108 -0.763177473175676 -0.86764056472973 -0.769758927432432 -0.834209752972973 -0.857783697972973 -0.830998834567568 -0.0266953632432432 -0.12565521497027 0.035954751322973 -0.724731272513514 -0.787836025851351 0.151110626895946 -0.735957266148649 -0.756222975689189 0.162279171457703 -0.809458505675676 -0.824081737972973 -0.0279645473013513 -0.862215879324324 -0.865047262702703 0.119293705244595 0.00421591545893243 0.0262072203202703 0.106566928418919 0.0311945652189189 -0.418279455135135 0.00477338855405405 -0.188152299659459
"WALKING" 26 0.258807129830508 -0.018554107259322 -0.103779178423729 -0.498638757516949 -0.318443368864407 -0.497553173169153 0.723832140288136 -0.0779252732 0.0751444350677966 -0.948707411186441 -0.946747698983051 -0.927297258135593 0.103058989898305 0.00822608853389831 -0.0341413287154237 -0.517337356208475 -0.447898469745763 -0.682912715305085 -0.0703312477661017 -0.0658750866050847 0.0878590671186441 -0.633599926288136 -0.497205179627119 -0.554239258864407 -0.117211077751356 -0.00941042678813559 -0.0229776262372881 -0.572256579440678 -0.636014329033898 -0.575757410830508 -0.411279423864407 -0.448633073559322 -0.411279423864407 -0.448633073559322 -0.524737269576271 -0.493103288832203 -0.468929028372881 -0.492305591344068 -0.61051127738983 -0.628624252101695 -0.506135596332203 -0.363747875681356 -0.574034124576271 -0.497668248186441 -0.340167328210169 -0.503720459372881 -0.265785420940678 -0.0180877414661017 0.0305619154728814 -0.540260427966102 -0.483581761172881 -0.660171687288136 -0.536533033454237 -0.44638836652339 -0.704241518288136 -0.142697739171186 -0.323793652661017 -0.162602741267797 -0.548758491428814 -0.536444539542373 -0.499985129018644 -0.663541746457627 -0.483224935171186 -0.617061426949153 -0.0745027770644068 -0.164466110737288 -0.0442386263186441 -0.444786430915254 -0.539806686338983 0.0759947137388136 -0.475981700066102 -0.520143108735593 0.101289358877966 -0.526167112050847 -0.562880552259322 0.0153048450322034 -0.627564417610169 -0.657812772610169 0.0693228471432203 0.00153867502101695 -0.0193267889576271 0.0711578243050847 -0.00792219293220339 -0.530252191694915 0.118915581474576 -0.04197821975
"WALKING_DOWNSTAIRS" 26 0.2776298602 -0.01247189479602 -0.10342515684 -0.5847686792 -0.5335061609666 -0.65417191898 0.4705546796 0.1209689412 0.27405601218 -0.9624490518 -0.95550702594 -0.94827888382 0.07540693276 0.026829548844 -0.001634891869 -0.59324897012 -0.613796938878 -0.724796079 -0.061070730282 -0.055491506356 0.08374574733 -0.70071808182 -0.7063985272 -0.68697050832 -0.08684268036 -0.047695709802 -0.038858735156 -0.682634598116 -0.76736782664 -0.72149104726 -0.543840709668 -0.605935503584 -0.543840709668 -0.605935503584 -0.609619603416 -0.618321577106 -0.626459348474 -0.679342802822 -0.73329921692 -0.7592476606 -0.610354736016 -0.5566587656804 -0.6787585156 -0.57669926714 -0.55155841682 -0.669720755758 -0.27892084198438 0.0605152020004 0.1052959706674 -0.623167425844 -0.63581649186 -0.71304141912 -0.598659776104 -0.61609131164 -0.7353529164 0.006395636324 -0.14392248384 -0.010275760016 -0.64057521916 -0.7065347652 -0.64991552754 -0.72076585298 -0.710316643 -0.73027896822 -0.075606317104 -0.237559765364 0.132506617564 -0.58879371406 -0.68056304782 0.05732620656 -0.60848705802 -0.63496584826 0.2753494155 -0.70935290008 -0.71740732577 -0.04658559424 -0.7594463534 -0.777176784 0.25172311509 0.003722426112 0.017487670446 0.05387447126 -0.03462736874 -0.2926352396 -0.01243240228 -0.20247401506
"WALKING_UPSTAIRS" 26 0.286698133090909 -0.0203674221183636 -0.1104408438 -0.388055712514545 -0.377321700272727 -0.240903099836364 0.900399900909091 -0.0911508876909091 -0.214963384 -0.974623805090909 -0.974531891272727 -0.945406835090909 0.0764709006545455 0.00641351067272727 -0.00932416446545454 -0.445725316363636 -0.48631449 -0.491527743874545 -0.0455640326472727 -0.0567369543581818 0.109621619361818 -0.663943226181818 -0.647561056109091 -0.478513233272727 -0.0945369389765455 -0.0393924644945455 -0.0413099991909091 -0.725957089272727 -0.733975122363636 -0.633937331454545 -0.289767495025273 -0.431867963345455 -0.289767495025273 -0.431867963345455 -0.432873170727273 -0.42611464318 -0.518925718727273 -0.644171314545455 -0.712327925454545 -0.742173746909091 -0.398233434049091 -0.3839197492 -0.307401049218182 -0.384949335697818 -0.413099664472727 -0.265397934932727 -0.356423015218182 -0.0353238360672727 0.0288020074872727 -0.479264332181818 -0.512198640909091 -0.466959278909091 -0.460161014181818 -0.493018779090909 -0.514739074472727 -0.297949127636364 -0.382825590045455 -0.366376120418182 -0.632573260909091 -0.646511311072727 -0.503730468909091 -0.676415968545454 -0.651806971181818 -0.519830322909091 -0.246696345553091 -0.111581834072727 -0.205463315632727 -0.396654861472727 -0.542690323254545 0.110349639069091 -0.407177473163636 -0.455359942 0.0842481604716364 -0.674906254 -0.686443235781818 0.0647777840909091 -0.738353193818182 -0.765952879272727 0.100281863987273 -0.0625866634090909 0.0143696750727273 0.0220057584 0.0170346488 -0.700524999090909 0.143003351345455 0.172438429454545
"LAYING" 27 0.28196309527027 -0.0205432746918919 -0.110932310378378 -0.535522407513514 -0.43090079795 -0.576884497258108 0.679066132837838 0.0558179690621622 -0.0187217848432432 -0.967582643918919 -0.944861713783784 -0.942606531486486 0.0620409037608108 -0.00672641003108108 -0.00374228667148649 -0.5650089495 -0.556374852778378 -0.741004458108108 -0.0542743761081081 -0.0620198481932432 0.107829911047568 -0.693172543414865 -0.635369312797297 -0.604649998 -0.0932604544189189 -0.0392674319662162 -0.0646821982513514 -0.694087414594595 -0.7468719325 -0.728110952837838 -0.486365969856757 -0.522351498081081 -0.486365969856757 -0.522351498081081 -0.596660643067568 -0.55459378272973 -0.546538425 -0.639478502878378 -0.728314985216216 -0.74267949027027 -0.547474394212162 -0.47096627777027 -0.637494476054054 -0.532362343284054 -0.447788096837838 -0.578872105411892 -0.247895875486486 0.00756948244459459 0.0110079551181216 -0.587967268905405 -0.576963071081081 -0.721425457432432 -0.580791321126216 -0.564414364420946 -0.759527017837838 -0.118577674783784 -0.233552575760811 -0.1926828283 -0.63305388472973 -0.659811360337838 -0.603755887551351 -0.714161769810811 -0.626931018243243 -0.642510952972973 -0.0480436872932432 -0.122227998495946 -0.0817616546486487 -0.5078016213 -0.606558512701351 0.0891107346891892 -0.550276135571622 -0.562992875459459 0.138373210578959 -0.670766065081081 -0.68506962227027 0.0306965225690541 -0.746155194459459 -0.756695696135135 0.107240428793243 -0.0269836715608108 0.0311336586891892 0.127050903594595 -0.0478973337283784 -0.503679729324324 0.000138353851351352 0.0319702058864865
"SITTING" 27 0.288667107 -0.00564932325285714 -0.116457498971429 -0.641009184385714 -0.580737191111429 -0.685448977714286 0.491582920714286 0.101502719357143 0.287193000487143 -0.965346499142857 -0.943049395714286 -0.932378001714286 0.113032821057143 0.00625878927985714 0.00156000857242857 -0.699670591828571 -0.712936046770014 -0.816848871142857 0.0138608599571429 -0.0862796649914286 0.107440366712857 -0.795814241857143 -0.789952999 -0.707816029757143 -0.0781351038214286 -0.045737883805 -0.0542545662702857 -0.783267956468571 -0.848034565142857 -0.796993979571429 -0.590966182457143 -0.623848464628571 -0.590966182457143 -0.623848464628571 -0.724449676428571 -0.703353268585714 -0.686134279685714 -0.749969644571429 -0.823090324142857 -0.832659914857143 -0.6685421221 -0.628256798157143 -0.731025203814286 -0.631663243442857 -0.584550671045714 -0.687541183285714 -0.225149438748571 0.0133032958942857 0.0782887490537 -0.709396469528571 -0.724388230871429 -0.800625538571429 -0.717096477971429 -0.720266477928571 -0.831769492857143 -0.0331104001985714 -0.18254588043 -0.102743449402857 -0.746336209757143 -0.801142864428571 -0.713260323185714 -0.812596793428571 -0.787059775142857 -0.733616451 0.00598463463571429 -0.115698422451429 -0.0149889002542857 -0.6422867997 -0.673491868328571 0.105526220928571 -0.693865092865714 -0.718188176357143 0.228303938456857 -0.777446337142857 -0.776428617 0.00952303056428571 -0.836826504142857 -0.839488982428571 0.187023230798871 -0.0249726775271429 -0.000877584879142857 -0.0903945871428571 -0.0614048622357143 -0.354082254571429 0.000951685195714285 -0.212171131832857
"STANDING" 27 0.277586752125 -0.01581266612875 -0.109428504525 -0.5910660047375 -0.445942188855 -0.6387820512375 0.44580076325 0.131005580225 0.32037515157625 -0.97562249275 -0.9679506765 -0.96712839475 0.066294680795625 0.000795469937500002 0.00516819971125 -0.56346494472 -0.477837097445 -0.769682086875 -0.01252629433175 -0.07917666724875 0.100283214 -0.6887062735 -0.734035764 -0.65343579564375 -0.1071670150275 -0.03832654541625 -0.05486373342225 -0.64834131525 -0.804631640125 -0.6600798154625 -0.526350000625 -0.6140653467375 -0.526350000625 -0.6140653467375 -0.5774092060625 -0.54883403595625 -0.6224417414625 -0.695530068625 -0.739304967 -0.751028219375 -0.5900550719375 -0.44885822018625 -0.682149029375 -0.5927053087625 -0.48185761552 -0.6449814224885 -0.24521040186625 0.09563919759125 0.04805186128 -0.58709598125 -0.5134909529 -0.7528212695 -0.578469578025 -0.47484662785 -0.7853908415 -0.092538864632375 -0.23195867589275 -0.16900453421365 -0.6141218990975 -0.750099717625 -0.6188311087 -0.713404145375 -0.728312361125 -0.69970381156625 -0.112998053164875 -0.2000821634575 0.08172703415 -0.5720473834375 -0.70237399075 0.2282209145875 -0.5429668032 -0.5602540949375 0.19250160404875 -0.70704314575 -0.7433979715 0.011900680288375 -0.7606627185 -0.7577448 0.14616050464125 -0.0275257917275 0.07132725735875 -0.022391933455 0.0132618940625 -0.27570973225 -0.0335526701625 -0.228095727225
"WALKING" 27 0.279015985438597 -0.0148429289508772 -0.110242748192982 -0.651936931105263 -0.513704302859649 -0.598853825666667 0.556491148596491 0.124209918508772 0.137553300414035 -0.969524322280702 -0.959558351578947 -0.941519433859649 0.120835491568421 -0.0178401723789474 -0.0225649551533333 -0.676780601836842 -0.56811363222807 -0.712640185266667 -0.0181601170673684 -0.0859912933924561 0.109932049115789 -0.720060099035088 -0.659280244507017 -0.681698087368421 -0.104303411314035 -0.0300714584912281 -0.0565341826617544 -0.653773698385965 -0.711113140157895 -0.725452896087719 -0.575829582736842 -0.604721426231579 -0.575829582736842 -0.604721426231579 -0.642637268666667 -0.6073778663 -0.620679535192982 -0.628723373087719 -0.704092400350877 -0.701287018998246 -0.658392145896491 -0.528731900894737 -0.638377856959649 -0.650235779149123 -0.537312426430175 -0.609502156385965 -0.222896094203509 0.0803729439684211 0.128839627294737 -0.694234808719298 -0.603926097215789 -0.701381625233333 -0.687510770747368 -0.558237153250877 -0.723057776912281 -0.0220700993905263 -0.181708021857895 -0.0973143022736842 -0.645930089421053 -0.664017679333333 -0.671557443333333 -0.745404862754386 -0.660690517140351 -0.715731925263158 0.000841966973684212 -0.094869103245614 -0.0319304575368421 -0.594602215368421 -0.672849952521053 0.114023943182456 -0.604667977191228 -0.614078683114035 0.160458126977193 -0.653826358084211 -0.678571246491228 0.00820346658210526 -0.709640274807018 -0.712532365561404 0.132602252608772 0.0493806285614035 -0.0488821878912281 0.0178734470315789 0.0539868231017544 -0.377698821578947 -0.0368341877017544 -0.0888218737561404
"WALKING_DOWNSTAIRS" 27 0.279439158636364 -0.0160869291945455 -0.110745839863636 -0.689533800909091 -0.599091642931818 -0.696255049363636 0.4282462 0.0874094748409091 0.189498780204545 -0.964640278181818 -0.972394219318182 -0.9686447425 0.0843097651363636 0.0124415671431818 -0.00684820473181818 -0.687014726537727 -0.656438922659091 -0.7866702075 -0.0253420600568182 -0.079695308925 0.0555414688863636 -0.780079854818182 -0.751460435659091 -0.704655943818182 -0.0879951504227273 -0.0428041150704545 -0.0646925718204545 -0.747776674620454 -0.803016891590909 -0.788003262 -0.639524882454545 -0.702276541227273 -0.639524882454545 -0.702276541227273 -0.690945757431818 -0.686137023009091 -0.693008475136364 -0.747420517727273 -0.783127597954545 -0.807845531363636 -0.700473816409091 -0.606501709581818 -0.724761281818182 -0.686497873340909 -0.620331831604545 -0.705485080295455 -0.358487795613636 0.00545259421136364 0.0963507319090909 -0.706590937818182 -0.670103755909091 -0.769494991136364 -0.694990676295455 -0.665269934136364 -0.802563238565909 0.00810068335 -0.125632123727273 -0.0639388183045455 -0.709879918863636 -0.747294100522727 -0.698645849045455 -0.80308342225 -0.757553443686364 -0.735774547090909 -0.0636486972045455 -0.338638528897727 -0.08137319925 -0.683981954068182 -0.760654841295455 -0.0109969694090909 -0.681311279986364 -0.696491849181818 0.341419706931818 -0.760287408 -0.784136088863636 -0.0879437624659091 -0.8130822475 -0.815861597045455 0.205881666599091 0.0585373420659091 -0.0607486895 0.0280049305727273 0.0403554752272727 -0.221430304090909 0.00998108829545455 -0.13425028325
